rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,computation_status,header,seq,stamp,secs,nsecs,frame_id,batch_size,t_op,app_flo,execution_time,required_flops,machine_availabel_flops,cav_vehicle_model_out,header,seq,stamp,secs,nsecs,frame_id,vehicle_states,x_1,x_2,x_3,x_4,x_5,x_6,x_7,vehicle_control_signals,u,w,pose,position,x,y,z,orientation,x,y,z,w,fuel_cost
12800226654,,63,,12,945180195,'',,,16,,0,0,'',10000.0,0.01,10000.0,0.590032,1000000.0,474896947.0,,,61,,12,798973659,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
12946322142,,64,,13,99099808,'',,,16,,0,0,'',10000.0,0.01,10000.0,0.590032,1000000.0,474896947.0,,,62,,12,945186749,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
13280887021,,65,,13,441414361,'',,,16,,0,0,'',10000.0,0.01,10000.0,0.590032,1000000.0,474896947.0,,,64,,13,278992491,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
13442660876,,66,,13,604679356,'',,,17,,0,0,'',10000.0,0.01,10000.0,0.609265,1000000.0,459328736.0,,,65,,13,441456712,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
13609990843,,67,,13,749736903,'',,,17,,0,0,'',10000.0,0.01,10000.0,0.609265,1000000.0,459328736.0,,,66,,13,604703128,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
13751050621,,68,,13,885066655,'',,,17,,0,0,'',10000.0,0.01,10000.0,0.609265,1000000.0,459328736.0,,,67,,13,749747311,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
14028139322,,69,,14,180457020,'',,,17,,0,0,'',10000.0,0.01,10000.0,0.609265,1000000.0,459328736.0,,,69,,14,26762056,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
14181653437,,70,,14,316091840,'',,,18,,0,0,'',10000.0,0.01,10000.0,0.59562,1000000.0,471002717.0,,,70,,14,180497196,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
14317137424,,71,,14,488966665,'',,,18,,0,0,'',10000.0,0.01,10000.0,0.59562,1000000.0,471002717.0,,,71,,14,316290868,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
14684020153,,72,,14,839379078,'',,,18,,0,0,'',10000.0,0.01,10000.0,0.59562,1000000.0,471002717.0,,,73,,14,682812483,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
14840347093,,73,,14,993913386,'',,,19,,0,0,'',10000.0,0.01,10000.0,0.584847,1000000.0,483052116.0,,,74,,14,839362017,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
14995117531,,74,,15,174206773,'',,,19,,0,0,'',10000.0,0.01,10000.0,0.584847,1000000.0,483052116.0,,,75,,14,994065573,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
15175236147,,75,,15,366902612,'',,,19,,0,0,'',10000.0,0.01,10000.0,0.584847,1000000.0,483052116.0,,,76,,15,174354084,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
15368190709,,76,,15,591724405,'',,,19,,0,0,'',10000.0,0.01,10000.0,0.584847,1000000.0,483052116.0,,,78,,15,590445844,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
15591724405,,77,,15,842989109,'',,,20,,0,0,'',10000.0,0.01,10000.0,0.596588,1000000.0,471476830.0,,,78,,15,590445844,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
15843867966,,78,,16,67725654,'',,,20,,0,0,'',10000.0,0.01,10000.0,0.596588,1000000.0,471476830.0,,,79,,15,843022989,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
16068960779,,79,,16,216760837,'',,,20,,0,0,'',10000.0,0.01,10000.0,0.596588,1000000.0,471476830.0,,,80,,16,68015696,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
16218126007,,80,,16,376811843,'',,,20,,0,0,'',10000.0,0.01,10000.0,0.596588,1000000.0,471476830.0,,,81,,16,216952360,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
16378007965,,81,,16,529365505,'',,,21,,0,0,'',10000.0,0.01,10000.0,0.616782,1000000.0,440700449.0,,,82,,16,376721023,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
16530243417,,82,,16,710979724,'',,,21,,0,0,'',10000.0,0.01,10000.0,0.616782,1000000.0,440700449.0,,,83,,16,529305326,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
16712091032,,83,,16,899990716,'',,,21,,0,0,'',10000.0,0.01,10000.0,0.616782,1000000.0,440700449.0,,,84,,16,710913726,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
17084532833,,84,,17,271023370,'',,,22,,0,0,'',10000.0,0.01,10000.0,0.606352,1000000.0,463636953.0,,,86,,17,83274883,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
17271576744,,85,,17,464907842,'',,,22,,0,0,'',10000.0,0.01,10000.0,0.606352,1000000.0,463636953.0,,,88,,17,463723216,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
17464907842,,86,,17,684934584,'',,,22,,0,0,'',10000.0,0.01,10000.0,0.606352,1000000.0,463636953.0,,,88,,17,463723216,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
17464907842,,87,,17,684934584,'',,,22,,0,0,'',10000.0,0.01,10000.0,0.606352,1000000.0,463636953.0,,,88,,17,463723216,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
17865617441,,88,,18,56293645,'',,,23,,0,0,'',10000.0,0.01,10000.0,0.602177,1000000.0,469583878.0,,,90,,17,864324143,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
